Temp	s_xy	_xz	s_yz 
   432.90794    84.423731   -2628.2318    683.10685 
   431.38661    330.53948   -2554.0656    735.24833 
   429.15033    561.70196   -2452.8143    767.95498 
   426.33675    763.71544    -2330.613    786.54234 
   423.15486    924.14481   -2193.2446     797.1604 
   419.86245     1038.936   -2044.8946    808.69937 
   416.73561    1107.0949   -1886.2302    830.38712 
   414.03572    1131.2878   -1714.1951    869.12108 
   411.97568    1119.9462   -1524.6046    926.00291 
   410.69157    1081.5941   -1311.2352    997.12796 
   410.22398    1027.3663   -1071.3647    1073.3918 
   410.50983    967.15326   -806.65892    1142.5136 
   411.38793      907.532    -528.9681    1192.5572 
    412.6179    857.69199   -253.67236     1213.273 
   413.91192     824.6298   -2.0856916    1200.3671 
   414.97584    814.04428    205.44745    1152.7935 
   415.54854    831.90042    350.87989    1074.9114 
   415.43596    881.55064    426.84391    971.84905 
   414.53131    962.79159     433.7935    851.24637 
   412.81675    1073.3368    379.47856    718.77087 
   410.35095     1207.972     279.0796    581.15797 
   407.24558    1357.2376    147.93494    440.21179 
    403.6423    1509.8945   0.54658697    296.43708 
   399.69723     1651.772    -148.4944    149.80912 
   395.57437    1769.8578   -287.69872    2.2522874 
    391.4429    1852.7991   -409.89591   -144.57065 
   387.47262    1893.4751   -505.70873   -284.98781 
   383.82028    1890.9963   -569.63502   -411.62028 
   380.60884    1848.3323   -595.96312   -514.27141 
   377.90517    1773.4139   -581.72868   -587.45686 
   375.70675    1680.1801    -524.8476   -627.98054 
   373.94242    1584.1519   -423.68054   -639.02023 
   372.49101     1504.475   -277.70495   -628.23272 
   371.21043    1461.3607   -87.695119   -605.80616 
   369.96843    1470.3767    146.44472   -580.36648 
   368.66756    1537.0015    420.80884   -558.01157 
   367.25936    1656.6567     731.4905   -538.18942 
   365.74778    1812.2858    1071.7703   -516.92904 
   364.18223    1981.6664     1432.723   -489.65539 
   362.64569    2140.6531    1805.1578   -451.73355 
   361.23852    2272.1237    2174.9187   -398.16199 
    360.0639    2365.1456    2531.4536   -327.86275 
   359.21624     2420.273    2859.8131   -242.95985 
   358.77502    2443.1014    3145.6582   -147.25895 
   358.80114     2441.222    3377.1534   -48.306093 
   359.34019    2422.6803    3544.4592    44.606038 
   360.42945    2390.7335    3640.1589    123.49924 
   362.10569    2344.6912    3660.5285    177.21139 
   364.40734    2279.7395    3605.5575    196.84496 
   367.36495    2189.6639    3481.7747    174.23469 
    370.9757    2068.7769    3298.5833    105.33614 
   375.16827     1914.252    3069.1071   -11.375976 
   379.77143    1730.5518    2813.8684   -170.87317 
   384.50591    1526.9357    2555.5355    -361.6673 
   389.00831    1319.1523    2317.9363   -567.02006 
    392.8855    1128.8745    2126.3071   -764.72451 
   395.78246    975.89496    2002.2395   -932.87981 
   397.44526    877.94716    1959.8679   -1050.6448 
    397.7597     840.2324    2005.2895   -1104.3377 
   396.76327    855.72021    2134.2665   -1086.8323 
   394.63404    907.47642    2336.3841   -997.20397 
   391.66646    969.86942    2591.1303   -841.69408 
   388.23899    1019.0299    2872.7334   -631.66454 
   384.77538    1033.9327    3149.1467   -381.99012 
   381.69931    1000.9368    3388.4041   -111.26425 
   379.38246    918.55171    3562.6533    162.65987 
   378.09111    793.25761    3648.4248    423.51338 
   377.94231    638.84848    3636.4202    661.11158 
   378.88078    473.92736    3529.4727    867.98828 
    380.6891     317.1397    3345.3007    1041.6093 
   383.03569    184.32759    3111.3389    1182.7931 
   385.54655    85.303385    2862.8153    1292.0112 
   387.88114    20.346723    2631.0941    1368.6157 
   389.78923   -17.501538    2436.9761    1409.7921 
   391.13893   -42.329316    2289.5117    1410.6574 
   391.91292   -66.351085    2185.7448    1367.8644 
   392.18929   -99.403441    2113.8713    1278.4942 
   392.11376   -144.22034    2059.5278     1144.355 
     391.869    -199.4204    2010.4798    972.38373 
   391.64999   -255.81355    1958.1047    769.70751 
   391.64388   -304.28918    1897.9664    549.59145 
   392.01533   -339.83454    1832.8943    324.23104 
   392.89757   -358.74041    1768.0189    104.55103 
   394.38497   -364.80386    1712.8237   -99.062006 
   396.52371   -368.90724    1678.1198   -280.45031 
   399.29988   -384.83559    1673.2734   -436.50706 
   402.62804   -428.22077    1707.7798   -565.31263 
   406.34573    -514.5678    1785.1383   -666.85569 
   410.22015   -654.87347    1906.9612   -741.64344 
   413.96613    -857.7249    2067.0759   -791.43517 
   417.27719   -1123.5915    2254.2114   -815.93198 
    419.8607   -1447.4292    2450.8976   -815.96445 
   421.47094   -1818.4933    2632.8592   -789.33533 
   421.93767   -2219.8771    2777.0991   -734.27812 
   421.18649   -2629.9949    2861.1556   -650.70259 
   419.24888   -3024.9782    2868.6386   -537.01367 
   416.26288     -3380.59    2790.9712   -391.53343 
   412.46128   -3675.5881    2627.4854   -217.07279 
   408.14965   -3893.9755    2385.0591   -16.949711 
   403.67529   -4022.6904    2074.7559    203.26338 
    399.3934   -4057.4698    1713.4231    435.99822 
   395.63454   -4000.4165    1317.0532    671.60871 
   392.67998   -3861.2509    904.28071    901.33275 
   390.74451   -3653.7509    494.57757    1115.8151 
   389.97086   -3395.8883     107.7373    1308.7868 
   390.43108   -3109.6112   -237.43478    1474.0519 
   392.13124   -2812.3872   -525.28523    1609.0831 
   395.01882   -2520.0063   -743.71997     1713.687 
   398.98413   -2242.2316   -886.09162    1789.7987 
   403.86024   -1986.1396   -950.15157     1838.835 
   409.41647   -1754.0485   -941.84105    1865.7686 
    415.3538    -1549.025   -870.45075    1877.2313 
   421.30718   -1371.5853   -748.66603    1880.2843 
   426.86154    -1226.616   -591.42546    1882.1737 
   431.58482   -1114.4685   -414.43048    1891.4751 
   435.07516   -1036.0116   -233.55383    1914.7498 
    437.0176    -988.4242   -62.494185    1954.4869 
   437.23689   -965.87187    87.210155    2009.5028 
   435.73058   -958.57869    202.77388    2070.8962 
   432.67638   -953.60439    274.92515    2132.0821 
   428.40744   -936.96848    298.47456    2182.0237 
    423.3649   -895.96956    273.19989    2212.0724 
   418.03705   -823.06999    205.36763    2214.8249 
    412.8984   -714.06387    107.02846    2187.8752 
   408.35847   -573.20992   -5.9913043    2129.2484 
   404.72576   -409.65832   -116.75652    2040.6493 
   402.19058   -233.74811   -211.76464    1923.8875 
   400.82419   -55.557346   -279.10306    1784.2409 
   400.59181    118.14814   -314.27922    1626.7819 
   401.37412    280.01458   -314.87867    1456.6987 
   402.99253    429.22964   -286.96158     1282.179 
   405.23167    564.29913   -235.11346     1109.729 
   407.85675     685.1677   -170.55476    942.30177 
   410.62568    791.96363   -104.71857    785.00364 
   413.30029    885.30298   -46.256694    633.85115 
   415.65818    966.04689   -7.7334824    484.45111 
   417.50885    1035.8167    3.5422445    327.66157 
   418.71001     1098.004   -18.732743    157.31849 
   419.18117     1160.269   -74.804199   -30.311281 
   418.91156    1227.6421   -163.22699     -234.165 
   417.96072    1305.0534   -275.26262   -448.40699 
   416.45483    1395.5802   -400.09588   -662.24955 
    414.5764    1492.4734   -523.67128   -862.30283 
   412.55177    1589.9526   -634.32544   -1033.0947 
   410.63238    1676.4464   -723.29095   -1158.6403 
   409.07389    1740.6224   -785.89733   -1224.6043 
   408.10977     1774.007   -821.52727     -1221.06 
   407.92273    1770.8706   -838.25352    -1142.125 
   408.61589    1728.5174   -844.72429   -988.62743 
   410.18856    1645.7294   -849.16897   -767.61932 
   412.52258    1523.7427    -858.4376   -491.78747 
   415.38112     1362.462   -879.01956   -176.57271 
   418.42577    1160.5999   -914.10318    161.16025 
   421.25346    914.60762   -964.63942    504.62024 
   423.45212    621.04362   -1029.9291    840.22359 
   424.67019    277.43261   -1108.9988    1155.8468 
   424.68478   -114.40875   -1199.6952    1441.9643 
    423.4467   -544.09202   -1301.4904    1693.2933 
   421.08168   -994.15974   -1414.7966    1906.7998 
   417.84595   -1438.5732   -1537.7537     2079.915 
   414.05344   -1848.5249   -1669.4948    2208.4567 
   410.00457   -2197.6715    -1805.913    2289.0835 
   405.94029   -2467.6735   -1938.1228    2316.1632 
   402.03084   -2650.1862   -2057.0514    2283.5028 
    398.3906   -2746.5481   -2152.4116     2183.807 
   395.10576   -2765.3639   -2215.5148    2011.6078 
   392.25559   -2719.4855   -2243.4712    1764.5817 
   389.91935   -2627.7425   -2235.7388     1444.262 
   388.16761   -2504.5027   -2198.9181    1059.4128 
   387.04591    -2365.679   -2140.3432    624.69116 
   386.55888   -2224.4971   -2070.1881    159.19924 
    386.6597   -2087.7503   -1997.7464   -316.22919 
   387.25077   -1961.0692   -1932.1438    -776.7322 
   388.19449   -1845.1396   -1883.5325   -1199.5988 
   389.33122   -1738.7288   -1857.4121   -1566.9836 
   390.50182   -1636.0469   -1856.3426   -1864.1548 
   391.56932   -1531.9795    -1877.135   -2085.0211 
   392.43595   -1419.4277   -1910.6356   -2229.4758 
   393.05471   -1294.7517   -1945.2676    -2303.011 
   393.43074    -1156.154   -1963.8875   -2316.9247 
   393.61632   -1004.7844   -1954.6177   -2284.7521 
   393.70046   -842.51294   -1905.9568   -2221.8028 
   393.79485   -673.86867   -1812.1821   -2140.3384 
   394.02001   -501.77219   -1674.2569    -2048.962 
   394.48988   -327.22268   -1496.8794   -1954.6162 
   395.29764   -154.92103     -1287.91   -1858.7769 
   396.50194    16.213081    -1057.337   -1760.2041 
    398.1173    185.09384   -816.25165   -1655.5029 
   400.10973    351.78768   -577.78919   -1546.0503 
   402.39897    518.27207   -355.39626   -1433.1338 
   404.87061    685.50215   -157.09438   -1323.0232 
   407.39311    854.54485    10.862608   -1225.6219 
   409.83642    1024.3531    146.26008    -1148.253 
   412.08975    1191.7745    250.56672   -1094.3009 
   414.07065    1350.7215    328.79106    -1064.801 
   415.73087    1496.3071    386.22907   -1053.9974 
   417.05466    1622.2232    428.71163   -1053.9068 
    418.0551    1725.5584    459.24402    -1054.281 
    418.7639    1807.2978    478.89474   -1049.3448 
    419.2179     1875.183    483.97662   -1037.8666 
   419.44118    1940.6061    470.94493   -1020.4478 
   419.42749    2017.3907      432.819   -1002.4666 
   419.12821    2115.9367    366.32773   -989.98413 
    418.4499    2239.5566    269.97813   -990.91913 
   417.26698    2386.5204    148.47245   -1009.9425 
   415.44551    2546.9343     11.65521   -1044.5685 
     412.876    2706.3528   -126.10482   -1088.5318 
   409.50401    2847.7608   -250.30366   -1130.4884 
   405.35394    2959.3951   -348.03859   -1156.7049 
   400.53897    3034.7185   -416.56043   -1155.9054 
   395.25929    3075.1569     -453.957   -1118.7625 
    389.7872    3090.0618   -467.15461   -1044.0786 
   384.44552    3090.1285   -462.45047   -935.75314 
   379.57961    3090.2352    -444.3021   -803.01274 
   375.52723    3101.6352   -413.12924   -653.61394 
    372.5867     3130.172   -365.75989   -499.13684 
   370.98995    3178.8702   -296.32938   -347.93488 
   370.88328    3242.3122    -198.2768    -205.2237 
   372.32151    3312.7025   -68.531025   -75.157981 
   375.27331    3382.8155     91.76546    42.347738 
   379.63354    3445.2116    279.27761    148.97049 
   385.23804    3495.5494    487.02317    247.63876 
   391.87468    3535.0587    704.71437    344.10011 
   399.28794    3569.8395     925.2704    445.10339 
   407.18011    3610.5986    1139.4622    562.07569 
   415.21765     3666.104    1341.0892    704.81126 
   423.04185    3745.8124    1524.5151    883.73498 
   430.29013    3853.5008    1686.8065     1107.155 
   436.62423    3989.7495    1823.7525    1379.1455 
   441.76387    4147.1029    1932.0137    1697.2662 
   445.51814      4309.64    2007.6304    2051.6475 
    447.8096    4461.8529    2044.7679    2428.0562 
    448.6828    4584.3007    2040.2504    2809.2305 
   448.29739    4656.4359    1992.2072    3177.7382 
   446.90438    4663.5574    1905.0301    3520.8715 
    444.8066    4595.8038    1787.3848    3830.7127 
   442.31092    4449.6823    1652.9421    4103.6151 
   439.67789    4229.8151    1514.0344    4341.4479 
   437.08382    3949.9442    1382.5102     4549.803 
   434.60114    3630.3647    1264.6551    4735.5065 
   432.20616    3296.1462    1159.1955    4905.7092 
   429.81275    2971.3837    1059.6606     5059.751 
   427.32038    2675.6918    956.30985    5194.3887 
   424.65885    2424.1466    838.20177    5301.7658 
     421.814    2219.4534     697.8915    5367.9375 
   418.82799     2062.418    531.91729    5382.8999 
   415.77854    1947.8494    343.82386    5337.7511 
   412.74828    1867.7619    139.48247    5229.6188 
   409.79739     1814.101   -70.789398    5058.6098 
   406.94565    1775.4601   -279.44448    4833.6764 
   404.16922    1739.2945   -476.95847    4568.6332 
   401.41155     1693.597   -656.58098    4278.2821 
   398.60443    1625.0882   -815.11295     3976.714 
   395.69551    1524.0709   -949.98991    3676.0332 
   392.67654    1382.1101   -1058.7476    3385.1347 
   389.60244    1196.9509   -1139.8757    3107.1407 
   386.60008     973.9816   -1191.2977    2842.3039 
   383.86058    722.20837   -1209.2036    2591.5386 
   381.62094     457.5775   -1191.5699    2352.9124 
   380.13406    197.15232   -1136.6017    2128.7006 
   379.63373   -43.150051   -1044.8046    1919.6655 
   380.29821   -251.23985   -924.06569    1728.9208 
   382.21562   -423.77016   -783.19123    1559.6626 
   385.35966   -564.89846   -634.63764    1418.0877 
    389.5817   -687.14274   -491.56693     1308.923 
   394.62471    -807.1183   -364.22751    1236.1171 
   400.15781   -942.50018   -258.63195    1203.3719 
   405.82339   -1107.8402   -181.38495      1213.42 
   411.28358   -1313.9524   -133.34421    1263.8663 
   416.25325   -1563.9959   -115.03415    1347.9722 
   420.51169   -1853.9737   -128.63319    1454.7569 
   423.89647   -2176.9625   -174.23799    1570.9008 
   426.28424   -2521.3106   -252.28256    1680.1559 
   427.57314   -2873.2795   -358.47406    1766.6089 
   427.67396   -3219.7776   -487.35475    1817.1143 
   426.51698   -3546.8496   -630.29822    1821.5915 
   424.07467   -3843.0367   -775.51567    1774.1363 
   420.39168   -4098.8706   -910.06232    1674.9522 
   415.61283   -4312.2483   -1022.5549    1531.9779 
   409.99244   -4483.5627   -1100.1924    1354.1386 
   403.88461   -4616.3235   -1134.8237    1153.5572 
   397.70975   -4712.2063   -1122.4073     944.2475 
   391.90577    -4774.919   -1062.6682    737.68292 
   386.87581   -4805.3275   -961.18215    544.29212 
   382.94515   -4803.9088   -824.76448    372.91305 
   380.33206   -4769.5223   -661.92939    226.59143 
   379.13837   -4701.5895   -480.38244    108.28957 
   379.35671   -4599.4784   -289.11902     14.55372 
   380.89185   -4461.5828   -92.320687   -57.577821 
   383.58941   -4288.2914    98.628454   -115.42835 
   387.26397    -4077.692    276.17012   -165.92653 
   391.71946   -3827.4804    433.30619    -212.3982 
