# ck  ck_std  L0(P*)  L0_std(P*)  kappa(P*)  kappa_std(P*)
# 
-5.305678546839403056e-03 1.502721698442523006e-02 1.579376999041216934e+01 6.850169677585808969e-01 9.403340949279267447e-01 6.441448103875379028e-01
-1.102919648654430984e-02 1.502721698442523006e-02 1.577171159743907936e+01 6.856759548929425296e-01 9.198189335185273929e-01 6.306977255689242279e-01
-1.413819151482170050e-02 1.502721698442523006e-02 1.574343521440943761e+01 6.863343092979808935e-01 8.941740618256684980e-01 6.137023371152902085e-01
-1.506696083235201100e-02 1.502721698442523006e-02 1.571330129274473464e+01 6.869920327927570014e-01 8.676310221419806235e-01 5.960555996153769076e-01
1.291784724563631130e-02 1.502721698442523006e-02 1.573913698723600874e+01 6.876491271876322697e-01 8.903389465780394696e-01 6.122407995155448868e-01
1.097533491880968957e-02 1.502721698442523006e-02 1.576108765707362735e+01 6.883055942843269159e-01 9.100985577943546678e-01 6.264259286799521709e-01
1.161264171550168561e-02 1.502721698442523006e-02 1.578431294050463052e+01 6.889614358759773571e-01 9.314832259823796479e-01 6.417560208672078437e-01
2.925330019177031088e-02 1.502721698442523006e-02 1.584281954088817201e+01 6.896166537471933866e-01 9.876069381695131710e-01 6.810701919179709130e-01
1.437886236295413990e-02 1.502721698442523006e-02 1.587157726561407856e+01 6.902712496741150172e-01 1.016420588416338200e+00 7.016059097606451855e-01
1.708361886089229589e-03 1.502721698442523006e-02 1.587499398938625816e+01 6.909252254244683256e-01 1.019899356413709324e+00 7.046741927404122086e-01
1.149678437472399783e-02 1.502721698442523006e-02 1.589798755813570708e+01 6.915785827576215183e-01 1.043622173306630430e+00 7.217467435498283734e-01
-1.601466459158353353e-02 1.502721698442523006e-02 1.586595822895253960e+01 6.922313234246398883e-01 1.010725299869099203e+00 6.996557119471524810e-01
-1.448734438740019968e-02 1.502721698442523006e-02 1.583698354017774079e+01 6.928834491683405483e-01 9.818600491120927920e-01 6.803145774293830605e-01
-1.831315914383629256e-02 1.502721698442523006e-02 1.580035722189006719e+01 6.935349617233469433e-01 9.465487394568682378e-01 6.564646437885014452e-01
8.209137561335766095e-03 1.502721698442523006e-02 1.581677549701273833e+01 6.941858628161425848e-01 9.622177138691865306e-01 6.679579339192575071e-01
8.914804866390301646e-03 1.502721698442523006e-02 1.583460510674552069e+01 6.948361541651242312e-01 9.795275353095029836e-01 6.806111455332979343e-01
-1.195191257193474466e-02 1.502721698442523006e-02 1.581070128160165211e+01 6.954858374806551780e-01 9.563907113531482374e-01 6.651561948441638839e-01
2.729466617003888443e-02 1.502721698442523006e-02 1.586529061394173112e+01 6.961349144651173271e-01 1.010050749682072313e+00 7.031315922353570391e-01
-1.359467085093772620e-02 1.502721698442523006e-02 1.583810127223985731e+01 6.967833868129637009e-01 9.829581191292084963e-01 6.849088873421504964e-01
9.250404807025007850e-03 1.502721698442523006e-02 1.585660208185390729e+01 6.974312562107696234e-01 1.001312905820195054e+00 6.983469177662346983e-01
-4.890382469282938439e-03 1.502721698442523006e-02 1.584682131691534224e+01 6.980785243372841231e-01 9.915670383711507885e-01 6.921916549276241337e-01
6.927069418888895901e-03 1.502721698442523006e-02 1.586067545575312110e+01 6.987251928634805598e-01 1.005399946046058979e+00 7.024982712059655299e-01
-4.010985807467301253e-03 1.502721698442523006e-02 1.585265348413818742e+01 6.993712634526072502e-01 9.973669196505010603e-01 6.975297627218060015e-01
-7.722506220124381038e-03 1.502721698442523006e-02 1.583720847169793799e+01 7.000167377602367624e-01 9.820809252256291755e-01 6.874730854930000135e-01
-1.638529698473840598e-02 1.502721698442523006e-02 1.580443787772846065e+01 7.006616174343162085e-01 9.504191706749434143e-01 6.659222333656873438e-01
2.100890525029975447e-02 1.502721698442523006e-02 1.584645568822906014e+01 7.013059041152156503e-01 9.912045592879641376e-01 6.951376096145696071e-01
1.446496446219148156e-02 1.502721698442523006e-02 1.587538561715344443e+01 7.019495994357771718e-01 1.020298855543786409e+00 7.161983729537427790e-01
-1.650684139219232849e-02 1.502721698442523006e-02 1.584237193436905855e+01 7.025927050213630620e-01 9.871649777852202767e-01 6.935749120444716365e-01
-1.152593178210563210e-03 1.502721698442523006e-02 1.584006674801263870e+01 7.032352224899034443e-01 9.848919993728352251e-01 6.926107443074815961e-01
-1.986604271637677777e-02 1.502721698442523006e-02 1.580033466257988550e+01 7.038771534519443485e-01 9.465273862111107661e-01 6.662390022705857451e-01
-2.328411967357631174e-02 1.502721698442523006e-02 1.575376642323273302e+01 7.045184995106941184e-01 9.034598448724818764e-01 6.365041742777254319e-01
-2.586718137767451617e-02 1.502721698442523006e-02 1.570203206047738576e+01 7.051592622620708184e-01 8.579083729215165599e-01 6.049620353377901383e-01
9.860977661685088602e-03 1.502721698442523006e-02 1.572175401580075516e+01 7.057994432947477526e-01 8.749959498831696436e-01 6.175716543127001135e-01
3.002999044369924521e-03 1.502721698442523006e-02 1.572776001388949396e+01 7.064390441902004270e-01 8.802669869603942931e-01 6.218549689004885250e-01
1.915062106135452177e-02 1.502721698442523006e-02 1.576606125601220398e+01 7.070780665227509587e-01 9.146362981115623292e-01 6.467192652402499187e-01
-2.057462090514578651e-02 1.502721698442523006e-02 1.572491201420191231e+01 7.077165118596144833e-01 8.777635534376215798e-01 6.212077602763738104e-01
-1.120445348364236884e-02 1.502721698442523006e-02 1.570250310723462661e+01 7.083543817609431192e-01 8.583125830720572669e-01 6.079894791396452947e-01
-4.272122456110665346e-04 1.502721698442523006e-02 1.570164868274340364e+01 7.089916777798705994e-01 8.575795329925226529e-01 6.080167519260465392e-01
-1.971171634591541502e-02 1.502721698442523006e-02 1.566222525005157351e+01 7.096284014625569014e-01 8.244285600820585591e-01 5.850379212111087579e-01
2.580390956807192618e-02 1.502721698442523006e-02 1.571383306918771794e+01 7.102645543482314361e-01 8.680925305795392788e-01 6.165753543651049107e-01
-7.040030110570474724e-03 1.502721698442523006e-02 1.569975300896657799e+01 7.109001379692366784e-01 8.559553818770021527e-01 6.084987990718715434e-01
-1.070916430563216906e-02 1.502721698442523006e-02 1.567833468035531297e+01 7.115351538510713558e-01 8.378171865403792884e-01 5.961363807240804835e-01
1.280204280289112644e-02 1.502721698442523006e-02 1.570393876596109450e+01 7.121696035124328583e-01 8.595457119863234574e-01 6.121423289061117545e-01
4.182893359512952422e-03 1.502721698442523006e-02 1.571230455268011994e+01 7.128034884652597603e-01 8.667666503894494445e-01 6.178342920829478224e-01
-1.892780612425167680e-02 1.502721698442523006e-02 1.567444894043161696e+01 7.134368102147741197e-01 8.345679637555553088e-01 5.954115059692025591e-01
-6.481168858255194169e-03 1.502721698442523006e-02 1.566148660271510806e+01 7.140695702595228900e-01 8.238198229707480724e-01 5.882646669599983502e-01
-4.046908987152687126e-02 1.502721698442523006e-02 1.558054842297205411e+01 7.147017700914191085e-01 7.597684112572508086e-01 5.430078283851024201e-01
-4.276115342629704247e-02 1.502721698442523006e-02 1.549502611611946179e+01 7.153334111957833086e-01 6.974922189183362375e-01 4.989394882413695220e-01
1.221628092714333600e-03 1.502721698442523006e-02 1.549746937230489152e+01 7.159644950513842643e-01 6.991984546331986294e-01 5.006012685121662420e-01
1.423782742657163369e-02 1.502721698442523006e-02 1.552594502715803415e+01 7.165950231304789586e-01 7.193947755474782157e-01 5.155147158233908122e-01
-1.254063969253207782e-02 1.502721698442523006e-02 1.550086374777297138e+01 7.172249968988528845e-01 7.015758292833874643e-01 5.031877219820877212e-01
-6.413481418721605522e-03 1.502721698442523006e-02 1.548803678493552738e+01 7.178544178158601241e-01 6.926342116892333367e-01 4.972105287915217775e-01
-3.969273124879606381e-03 1.502721698442523006e-02 1.548009823868576973e+01 7.184832873344623172e-01 6.871574704097714870e-01 4.937111582564461809e-01
-2.330918272494370783e-03 1.502721698442523006e-02 1.547543640214077953e+01 7.191116069012678524e-01 6.839615099128467657e-01 4.918446604520447241e-01
-2.423083347602061552e-02 1.502721698442523006e-02 1.542697473518873963e+01 7.197393779565708360e-01 6.516059297837955011e-01 4.689864465754019496e-01
1.064579144874308950e-02 1.502721698442523006e-02 1.544826631808622608e+01 7.203666019343897275e-01 6.656284020377941646e-01 4.794964701269835983e-01
-2.535595171930104131e-03 1.502721698442523006e-02 1.544319512774236713e+01 7.209932802625051984e-01 6.622614182363684154e-01 4.774860323255382122e-01
9.528518564949578582e-04 1.502721698442523006e-02 1.544510083145535617e+01 7.216194143624985458e-01 6.635246956139442265e-01 4.788123022639895754e-01
-2.191243241110422697e-03 1.502721698442523006e-02 1.544071834497313489e+01 7.222450056497887738e-01 6.606231701966910341e-01 4.771317852910904600e-01
-2.217554270265632149e-02 1.502721698442523006e-02 1.539636725956782293e+01 7.228700555336701195e-01 6.319640448124914656e-01 4.568278841688885317e-01
-1.544041034880884542e-03 1.502721698442523006e-02 1.539327917749806041e+01 7.234945654173494667e-01 6.300154981614445315e-01 4.558127890485092482e-01
-1.934370775349671806e-02 1.502721698442523006e-02 1.535459176199106679e+01 7.241185366979824289e-01 6.061072822595005016e-01 4.388935183117405048e-01
-6.960851318172932983e-03 1.502721698442523006e-02 1.534067005935472139e+01 7.247419707667104305e-01 5.977277012669930389e-01 4.331983521980960483e-01
-1.229593585919243684e-02 1.502721698442523006e-02 1.531607818763633588e+01 7.253648690086964557e-01 5.832077267414802479e-01 4.230383963126934099e-01
7.253796223524054156e-03 1.502721698442523006e-02 1.533058578008338380e+01 7.259872328031611310e-01 5.917303385633083668e-01 4.295886710592538571e-01
1.756514636933922307e-03 1.502721698442523006e-02 1.533409880935725234e+01 7.266090635234184747e-01 5.938127602273888250e-01 4.314697336170792985e-01
8.696864176409661515e-03 1.502721698442523006e-02 1.535149253771007238e+01 7.272303625369112012e-01 6.042317277367477146e-01 4.394156584182992153e-01
-7.473972587893128877e-03 1.502721698442523006e-02 1.533654459253428648e+01 7.278511312052452498e-01 5.952668749865103193e-01 4.332656683279428322e-01
3.859432884383443962e-03 1.502721698442523006e-02 1.534426345830305394e+01 7.284713708842257551e-01 5.998794390709341062e-01 4.369949973452637026e-01
1.838641873923342607e-02 1.502721698442523006e-02 1.538103629578152010e+01 7.290910829238903546e-01 6.223493167694413852e-01 4.537493373203753677e-01
-6.702797895200824849e-03 1.502721698442523006e-02 1.536763069999111764e+01 7.297102686685443818e-01 6.140620255353573809e-01 4.480873656325561893e-01
6.237575039053164759e-03 1.502721698442523006e-02 1.538010585006922426e+01 7.303289294567942846e-01 6.217705238255660793e-01 4.540970010333158502e-01
-6.243135443016328834e-04 1.502721698442523006e-02 1.537885722298062063e+01 7.309470666215818202e-01 6.209946487967149542e-01 4.539142169256581982e-01
2.506054702699683778e-02 1.502721698442523006e-02 1.542897831703461264e+01 7.315646814902172501e-01 6.529127843532388509e-01 4.776479331262680761e-01
-1.413909911415897093e-02 1.502721698442523006e-02 1.540070011880629508e+01 7.321817753844129806e-01 6.347081967813958947e-01 4.647217743704417647e-01
1.555610147677251309e-03 1.502721698442523006e-02 1.540381133910164912e+01 7.327983496203160918e-01 6.366859888829450309e-01 4.665624418798009487e-01
1.442518896411739207e-02 1.502721698442523006e-02 1.543266171702988387e+01 7.334144055085413116e-01 6.553221579192445301e-01 4.806227108669171577e-01
4.105991262088221072e-02 1.502721698442523006e-02 1.551478154227164907e+01 7.340299443542034341e-01 7.114084832099465405e-01 5.221951293437053776e-01
1.857235556580810049e-02 1.502721698442523006e-02 1.555192625340326629e+01 7.346449674569498489e-01 7.383304548972253745e-01 5.424107530104470554e-01
-4.293470052762103639e-02 1.502721698442523006e-02 1.546605685234802507e+01 7.352594761109924049e-01 6.775762511130855037e-01 4.981943594186574176e-01
1.847493547684125881e-02 1.502721698442523006e-02 1.550300672330170926e+01 7.358734716051387181e-01 7.030809012072626318e-01 5.173785835906579145e-01
1.223263842921178644e-02 1.502721698442523006e-02 1.552747200016013451e+01 7.364869552228245908e-01 7.204941110618113820e-01 5.306345141118889996e-01
-4.826472344472744654e-03 1.502721698442523006e-02 1.551781905547118967e+01 7.370999282421447640e-01 7.135726810937862430e-01 5.259743720297846981e-01
2.158752522913618202e-02 1.502721698442523006e-02 1.556099410592946342e+01 7.377123919358836712e-01 7.450559734989719018e-01 5.496370243360448882e-01
6.602262752276677818e-03 1.502721698442523006e-02 1.557419863143401528e+01 7.383243475715471904e-01 7.549593247354918768e-01 5.574048508783878697e-01
2.691735002467665616e-03 1.502721698442523006e-02 1.557958210143895172e+01 7.389357964113923982e-01 7.590345852942991245e-01 5.608778257882338636e-01
-9.634734931132716770e-03 1.502721698442523006e-02 1.556031263157668576e+01 7.395467397124584341e-01 7.445484099270698319e-01 5.506283491196595214e-01
-3.071803410824418441e-03 1.502721698442523006e-02 1.555416902475503704e+01 7.401571787265963653e-01 7.399882195883044078e-01 5.477075929013964783e-01
6.040371017261988822e-03 1.502721698442523006e-02 1.556624976678956074e+01 7.407671147004993850e-01 7.489820430252998040e-01 5.548212669743366465e-01
-6.501746438859225090e-03 1.502721698442523006e-02 1.555324627391184222e+01 7.413765488757320110e-01 7.393057097764053065e-01 5.481039156781548627e-01
1.695058445712152931e-02 1.502721698442523006e-02 1.558714744282608677e+01 7.419854824887605060e-01 7.647987173780107506e-01 5.674695453205084172e-01
-2.049139376024565126e-02 1.502721698442523006e-02 1.554616465530559566e+01 7.425939167709810773e-01 7.340887228644852325e-01 5.451298199693453972e-01
8.222886135957840036e-04 1.502721698442523006e-02 1.554780923253278857e+01 7.432018529487495195e-01 7.352969817260265328e-01 5.464740792864057894e-01
-1.042990941909025318e-02 1.502721698442523006e-02 1.552694941369460935e+01 7.438092922434100807e-01 7.201176889559954830e-01 5.356302285543190767e-01
7.506755730488369818e-03 1.502721698442523006e-02 1.554196292515558753e+01 7.444162358713239946e-01 7.310107510766211680e-01 5.441762716979278158e-01
-8.522029750344896001e-03 1.502721698442523006e-02 1.552491886565489665e+01 7.450226850438975701e-01 7.186569389577506239e-01 5.354157222877318212e-01
-1.568326666379764615e-03 1.502721698442523006e-02 1.552178221232213673e+01 7.456286409676110560e-01 7.164062928686018017e-01 5.341730505322599409e-01
-8.332719078753559813e-03 1.502721698442523006e-02 1.550511677416463030e+01 7.462341048440459534e-01 7.045660039396973717e-01 5.257711812534866525e-01
-2.038709605576246794e-02 1.502721698442523006e-02 1.546434258205310641e+01 7.468390778699133259e-01 6.764156973089281433e-01 5.051736756349343160e-01
-5.031864775206555673e-03 1.502721698442523006e-02 1.545427885250269284e+01 7.474435612370813331e-01 6.696425712861354684e-01 5.005200282380651844e-01
-1.575120923130521669e-02 1.502721698442523006e-02 1.542277643404008280e+01 7.480475561326020983e-01 6.488760263483880353e-01 4.853901257429455995e-01
1.302415172184873907e-03 1.502721698442523006e-02 1.542538126438445190e+01 7.486510637387396860e-01 6.505684415818920874e-01 4.870487558251376803e-01
-8.466111975060837749e-03 1.502721698442523006e-02 1.540844904043433061e+01 7.492540852329965251e-01 6.396456059474031619e-01 4.792570833574272826e-01
-1.217102611341080998e-02 1.502721698442523006e-02 1.538410698820750966e+01 7.498566217881404983e-01 6.242632972214697817e-01 4.681079671608171511e-01
1.159632150898261618e-02 1.502721698442523006e-02 1.540729963122547552e+01 7.504586745722314767e-01 6.389108137668699783e-01 4.794761624693510416e-01
-1.429382165594768675e-02 1.502721698442523006e-02 1.537871198791357941e+01 7.510602447486475208e-01 6.209044651463375697e-01 4.663366595583363639e-01
-2.608015125770115836e-02 1.502721698442523006e-02 1.532655168539817758e+01 7.516613334761116372e-01 5.893480507674652147e-01 4.429901417214200943e-01
