# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 100 ps, print_step = 1.0 fs
# Temperature = 983.172635 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
Temp c_flux1[1] c_flux1[2] c_flux1[3]
1013.9875 -112.95636 343.039 71.08098
1019.855 180.16035 470.46513 -17.203301
1025.3273 446.6507 557.49649 -71.290835
1029.3507 682.93565 597.18792 -88.018034
1031.2329 886.06639 585.57722 -70.828979
1030.78 1053.8357 521.80339 -28.682865
1028.2967 1185.3349 408.43364 26.355999
1024.4614 1281.432 251.59516 81.660199
1020.1352 1345.0343 60.699634 126.33161
1016.1723 1380.8451 -152.14331 152.72158
1013.2576 1394.468 -373.47875 157.20123
1011.7817 1391.3501 -590.03981 140.09851
1011.7747 1375.9202 -790.39504 105.04685
1012.9167 1351.349 -966.35761 58.064448
1014.6197 1319.7859 -1113.5262 6.4382375
1016.1538 1282.9694 -1230.9753 -42.097412
1016.7747 1242.7404 -1319.9407 -80.241792
1015.8344 1201.281 -1382.2137 -101.84882
1012.8641 1160.7534 -1418.535 -102.69279
1007.6288 1122.8102 -1427.6804 -80.772163
1000.1535 1087.7972 -1406.5425 -36.427652
990.7281 1054.3371 -1351.3327 27.582115
979.89195 1019.1935 -1259.2908 106.26766
968.40324 977.75467 -1130.3008 192.68754
957.20121 924.80498 -967.36346 278.71133
947.35726 855.41652 -776.03616 355.92421
939.99657 765.59366 -562.94739 416.55074
936.16962 652.69533 -334.06892 454.29201
936.66626 515.50868 -93.65796 464.63802
941.79382 354.47407 155.92078 445.12932
951.1796 171.69796 413.29189 395.39305
963.6756 -28.848363 676.6034 317.4636
977.4406 -241.21068 942.04105 215.91635
990.2397 -457.65254 1202.9481 98.069942
999.93212 -669.39699 1449.9699 -26.033953
1005.0444 -867.62281 1671.9671 -144.21658
1005.2695 -1044.7518 1857.2945 -243.32257
1001.7228 -1195.4559 1995.1771 -310.95316
996.81992 -1317.0978 2076.496 -337.72896
993.73562 -1409.2835 2094.564 -319.22132
995.5341 -1473.0406 2045.4391 -257.22711
1004.1995 -1509.5739 1928.1813 -159.55552
1019.8645 -1519.3214 1744.9642 -38.756381
1040.513 -1501.4765 1500.9381 90.240254
1062.2994 -1454.1258 1203.8012 212.65334
1080.4256 -1375.0509 863.13271 315.97455
1090.3411 -1262.8208 489.58266 391.07911
1088.9234 -1117.8114 93.980928 432.19162
1075.3066 -943.01257 -313.1277 436.44569
1051.1305 -744.45543 -721.63723 403.12198
1020.1566 -530.77865 -1121.4489 333.38508
987.36659 -312.2934 -1501.8772 230.10404
957.80167 -99.356096 -1850.8726 98.160553
935.46053 99.272137 -2154.819 -55.517283
922.52542 277.62373 -2398.8831 -222.08803
919.0904 433.0248 -2568.2663 -391.53159
923.40705 565.88539 -2650.4449 -553.62976
932.52211 678.67431 -2637.4852 -699.26919
943.10575 774.54546 -2528.1975 -821.28605
952.23628 855.95216 -2328.9809 -914.95356
957.95549 923.81407 -2053.5555 -977.91832
959.49341 977.49163 -1720.9683 -1009.6983
957.1591 1015.3948 -1352.7436 -1011.3609
951.97883 1035.7668 -969.63558 -985.22142
945.20936 1037.4323 -589.07173 -934.66921
937.87985 1020.2163 -223.8457 -864.33985
930.4972 985.08399 117.60397 -780.06042
922.99872 934.01048 429.83343 -688.61826
914.95131 869.77295 708.58003 -597.00931
905.90705 795.82694 949.32113 -511.15751
895.77811 716.37295 1146.8737 -434.77905
885.09288 636.37985 1295.8257 -368.60201
875.0406 561.28036 1391.7585 -310.42746
867.28011 496.38664 1432.4912 -255.7718
863.57267 445.95181 1419.0118 -199.07079
865.36235 412.25487 1355.5639 -135.02622
873.43306 394.78465 1249.0256 -59.750993
887.73241 389.63682 1107.8257 28.364789
907.38036 389.71211 940.96002 128.43877
930.81685 385.5307 757.51072 237.32487
956.00273 366.77003 566.2841 350.07114
980.62087 324.1139 375.66414 460.50355
1002.2811 250.88966 193.21095 561.72714
1018.7746 144.36343 25.205182 646.52926
1028.4063 6.2704611 -123.87584 707.86749
1030.3675 -157.39644 -251.49748 739.65529
1025.0373 -337.52642 -357.00361 737.83987
1014.0619 -523.53772 -441.21401 701.5785
1000.098 -705.39199 -505.72693 634.21035
986.23185 -875.05993 -552.35449 543.42579
975.23097 -1027.4072 -582.70351 440.60399
968.87205 -1160.0476 -598.00621 339.08531
967.5761 -1272.6107 -599.05838 252.09156
970.45898 -1365.4436 -586.3324 190.70254
975.74917 -1438.5335 -560.10479 162.41754
981.40424 -1490.5224 -520.68018 170.50368
985.70693 -1518.5425 -468.69767 214.09472
987.66288 -1518.5599 -405.58957 288.59672
987.11078 -1486.3154 -334.0445 386.38841
984.56944 -1418.3751 -258.30941 497.26305
980.92385 -1312.8702 -184.14299 609.27034
977.07967 -1169.7084 -118.4408 709.81384
973.70576 -990.20258 -68.384802 787.04581
971.13878 -776.06811 -40.387441 831.54761
969.45248 -528.95395 -38.758924 837.69736
968.63057 -250.54489 -64.512653 804.48887
968.74618 56.433476 -114.60615 735.4859
970.05933 386.70784 -181.82414 637.7787
972.97066 731.05334 -255.41218 520.38713
977.83392 1075.6987 -322.30216 392.28643
984.70463 1402.9856 -368.88181 260.82554
993.14975 1693.3802 -382.72714 130.84983
1002.2153 1928.1292 -354.2853 4.5274075
1010.5715 2091.9078 -277.77726 -118.02019
1016.7822 2174.8975 -151.57573 -237.68296
1019.609 2173.6401 21.847938 -355.17574
1018.2656 2091.052 236.13724 -470.24394
1012.5726 1935.3524 481.21872 -581.30283
1002.9945 1718.4919 743.75383 -685.59049
990.5698 1454.2918 1008.037 -779.54384
976.74418 1156.7955 1257.4255 -859.21957
963.12027 839.01816 1476.1188 -920.7126
951.16137 512.20592 1650.8289 -960.4073
941.92622 185.54469 1772.0285 -975.28038
935.9098 -133.56196 1834.6444 -963.03638
933.02619 -438.90666 1838.2394 -922.54926
932.72277 -724.78283 1786.567 -854.18396
934.18987 -985.60006 1686.486 -760.06362
936.60817 -1215.9134 1546.5824 -644.17695
939.36347 -1410.6752 1375.9915 -512.05786
942.18093 -1565.6549 1183.4598 -370.34627
945.15971 -1677.5914 976.67312 -225.91865
948.71919 -1744.2681 761.96791 -85.160075
953.45353 -1764.5936 544.41863 46.589938
959.90213 -1738.7502 328.03123 165.30369
968.28119 -1668.4934 116.15083 268.2993
978.25312 -1557.3019 -88.538964 354.06441
988.83933 -1410.3726 -283.93806 422.07533
998.54495 -1234.2462 -468.5771 472.68129
1005.6877 -1036.1757 -641.40812 507.07358
1008.8479 -823.38515 -801.39787 527.26126
1007.3093 -602.60298 -947.02412 536.0846
1001.3503 -379.97268 -1075.8516 536.85378
992.27858 -161.23185 -1184.5285 532.79151
982.17647 47.855986 -1268.9918 526.43034
973.41088 241.32933 -1324.9167 519.04324
968.04528 413.26942 -1348.0756 510.41072
967.31253 558.2787 -1334.7642 498.8284
971.27906 672.51951 -1282.4049 481.70938
978.78007 754.52646 -1190.2578 456.28178
987.63148 805.71164 -1060.2613 420.42693
995.08084 830.3982 -897.58283 373.26519
998.42742 835.05331 -710.63856 315.41385
995.69781 827.40928 -510.27383 248.96466
986.2317 815.36257 -308.10928 177.19653
971.01237 806.02217 -114.49281 104.29972
952.60215 805.00551 63.371007 35.115847
934.64436 816.06728 222.37496 -25.449057
921.02917 840.87617 363.3132 -73.139249
914.94481 879.06483 489.65763 -105.34384
918.08457 928.18964 605.80866 -122.09268
930.23175 984.03657 715.47285 -126.79934
949.32589 1041.1988 820.60796 -126.37603
971.96805 1093.9989 921.19052 -130.62724
994.20684 1137.3923 1015.4447 -150.65943
1012.3996 1167.504 1100.6767 -196.70962
1023.9524 1182.0159 1173.9575 -275.88825
1027.7785 1179.9558 1232.7117 -390.49829
1024.382 1161.2864 1275.1248 -537.214
1015.5613 1126.2413 1300.1134 -707.3652
1003.8392 1074.8146 1307.2623 -888.21217
991.81273 1006.5467 1296.4929 -1064.8807
981.62747 920.60248 1267.8659 -1222.6346
974.69525 816.33034 1221.3605 -1348.8349
971.65905 693.84774 1157.1243 -1434.4164
972.51273 554.75983 1075.6537 -1474.6158
976.75062 402.48347 978.28808 -1468.9686
983.4565 242.38872 867.52978 -1420.6755
991.32562 81.42192 747.21093 -1335.5752
998.69078 -72.59719 622.32341 -1220.7998
1003.6471 -212.01489 498.51607 -1083.6241
1004.3249 -330.24977 381.44708 -930.36446
999.27245 -422.54967 276.27282 -765.72597
987.85248 -486.12237 187.1908 -592.58275
970.54292 -520.00955 117.1603 -412.19707
949.05075 -524.95702 67.496892 -224.84497
926.18588 -503.40262 37.686796 -30.728311
905.48392 -459.47784 25.281176 169.24964
890.60961 -398.89929 26.220289 373.00299
884.64296 -328.56307 35.50575 577.19489
889.39894 -255.57668 48.164702 777.32541
904.94292 -186.4312 59.968271 968.04242
929.43584 -126.07097 68.070268 1143.3252
959.37573 -77.465042 71.200715 1296.8088
990.21167 -41.578483 69.170605 1421.9458
1017.2135 -17.880004 62.128432 1512.3355
1036.408 -4.8748382 49.711323 1562.149
1045.3845 -0.56839218 30.851223 1566.6988
1043.7948 -2.5725026 4.0744817 1523.1198
1033.4185 -7.9796164 -32.020841 1430.9926
1017.7546 -13.360234 -78.413455 1292.6984
1001.1938 -14.878737 -135.45361 1113.3102
987.95545 -9.1302884 -202.67019 900.26532
981.07826 6.0212267 -278.72192 662.66124
981.74707 30.50233 -361.42138 410.41549
989.15014 61.654496 -447.98988 153.32947
1000.8927 94.397671 -535.56789 -99.726499
1013.8138 122.16101 -621.80822 -341.56986
1024.9193 138.26585 -705.29124 -567.20842
1032.1283 137.59275 -785.65532 -773.8537
1034.6354 117.97511 -863.27051 -960.29698
1032.8558 80.918728 -938.47414 -1126.1292
1028.0604 31.32168 -1010.8421 -1270.762
1021.878 -23.424975 -1078.3788 -1392.6647
1015.8297 -74.99754 -1137.2782 -1489.1841
1011.003 -115.45907 -1182.1427 -1556.6732
1007.8993 -138.4275 -1206.6035 -1591.1965
1006.434 -139.49 -1204.1212 -1589.4665
1006.046 -116.22179 -1169.1308 -1549.8411
1005.873 -67.983711 -1097.9016 -1473.0109
1004.9596 4.2706615 -989.36573 -1361.9905
1002.4739 97.917891 -845.56596 -1221.6484
997.90226 208.61505 -671.45934 -1058.1323
991.18148 330.23561 -474.38345 -878.17062
982.73516 454.83047 -262.99096 -688.5363
973.39272 572.93897 -46.224166 -495.75056
964.19849 674.29439 167.51694 -305.91437
956.15952 749.01454 370.88726 -124.64238
950.00989 788.97701 557.74035 42.931982
946.06565 789.06226 723.07727 192.16495
944.21061 748.09014 863.01354 319.0335
944.00866 669.07184 974.67542 420.29425
944.89716 558.71116 1056.2539 493.79531
946.39614 426.20205 1107.0997 538.6761
948.25783 281.60781 1127.7725 555.44724
950.51111 134.12914 1120.075 546.16626
953.39728 -9.1264186 1086.6896 514.33191
957.23647 -143.78017 1030.6964 465.00291
962.2867 -268.05957 955.21007 404.53652
968.6387 -381.92261 863.13769 340.0772
976.16334 -486.00857 757.32451 278.82712
984.50845 -580.82594 640.94574 227.21397
993.12914 -666.38689 518.07999 190.17047
1001.3378 -742.31215 393.93582 170.92899
1008.3752 -807.9902 274.83714 171.1076
1013.5058 -862.79255 167.5595 191.21991
1016.1402 -905.94931 78.502743 231.17381
1015.9541 -936.42763 12.612942 290.40945
1012.9691 -952.71367 -27.29269 367.77483
1007.5666 -952.72417 -40.662235 461.03359
1000.4304 -934.09587 -28.93419 566.37827
992.43384 -894.57048 5.003786 678.3222
984.48997 -832.40482 57.173884 789.8121
977.37826 -746.77017 122.57514 893.01906
971.56882 -637.97105 195.2127 980.12119
967.0921 -507.55919 268.22514 1044.2407
963.51227 -358.48548 334.33863 1080.2221
960.06047 -195.06287 386.52325 1085.1553
955.91895 -23.048028 418.90366 1058.6935
950.56871 150.63571 427.46612 1002.9383
944.06732 318.35962 410.31263 922.0815
937.12851 472.54767 367.63543 821.51226
930.9531 606.55502 301.1883 706.67298
926.86027 715.41061 213.80813 581.98926
925.85003 796.08696 108.89439 450.13019
928.24831 847.59803 -9.7217224 312.07158
933.56371 870.75883 -137.69982 167.52639
940.61625 867.95991 -270.02667 15.890357
947.91238 843.07182 -401.13271 -142.89467
954.17492 801.62226 -525.25127 -307.82806
958.86136 750.91406 -636.84954 -477.05097
962.44742 699.57089 -731.01596 -648.63525
966.28368 656.24795 -803.56357 -821.1258
972.02831 628.03194 -851.36088 -993.59214
980.90102 618.85924 -872.63208 -1164.86
993.0862 628.40544 -867.02236 -1332.7096
1007.5068 651.82406 -835.09278 -1493.2972
1022.043 680.51416 -777.75106 -1641.3098
1034.1372 703.84316 -695.85108 -1770.4026
1041.5656 711.24265 -589.93311 -1873.938
1043.0502 693.71319 -460.14041 -1946.0336
1038.4898 644.86688 -306.63622 -1982.2599
1028.8086 561.64035 -130.70541 -1980.1682
1015.5873 444.41333 63.878275 -1939.4725
1000.6525 296.50993 270.11305 -1861.8987
985.7305 123.03056 478.11502 -1750.7107
972.21928 -70.345713 676.55755 -1610.1546
961.08333 -277.8108 854.69161 -1444.8684
952.84438 -493.36151 1004.2856 -1259.5807
947.62139 -710.31084 1120.9122 -1059.1017
945.18861 -921.25153 1204.1632 -848.60389
945.05061 -1118.7701 1256.6793 -633.69843
946.53987 -1296.5521 1282.2781 -420.54595
948.94401 -1450.449 1284.0478 -215.31834
951.66277 -1578.8404 1262.9961 -23.614045
954.37238 -1682.2849 1217.5687 150.59207
957.13793 -1762.3841 1144.2358 305.80336
960.40267 -1820.3824 1038.982 443.29703
964.81233 -1855.9834 899.27706 566.53556
970.90317 -1867.1651 726.17749 679.87568
978.75721 -1850.9351 525.37401 787.15692
987.76728 -1804.6137 307.22726 890.48178
996.64055 -1727.4873 85.806221 989.59426
1003.6846 -1621.5583 -122.75591 1081.9472
1007.2958 -1491.622 -302.26898 1163.3216
1006.4867 -1344.2326 -438.73278 1228.7672
1001.2624 -1186.0857 -522.29251 1273.6258
992.69572 -1022.5227 -548.75977 1294.3019
982.65899 -856.45289 -520.04431 1288.7379
973.29542 -688.00857 -443.81191 1256.4654
966.425 -514.72708 -332.38992 1198.3524
963.10762 -332.20434 -201.07572 1116.2518
963.49506 -135.25124 -66.255084 1012.8071
966.98256 80.687931 56.562822 891.27661
972.54863 318.11002 154.47739 755.56041
979.11836 576.2556 218.13427 610.17514
985.81214 850.59217 242.34939 460.29907
992.02549 1133.068 226.11471 311.46034
997.38123 1412.9248 172.07197 169.23842
1001.6448 1677.8431 85.999532 38.464501
1004.6765 1915.0562 -24.17884 -77.534649
1006.4427 2112.1076 -149.34328 -177.64391
1007.0619 2257.7016 -280.22406 -263.05863
1006.8389 2342.2887 -408.27651 -336.72702
1006.2438 2358.8655 -526.36106 -402.24065
1005.8054 2303.7269 -629.00129 -462.36738
1005.9284 2177.1969 -712.47521 -518.02388
1006.6955 1983.9722 -774.72589 -567.91222
1007.7324 1733.0798 -815.31057 -608.96488
1008.1986 1437.2021 -835.39219 -637.36199
1006.942 1111.5379 -837.44343 -649.59653
1002.8186 772.42071 -824.95927 -643.23381
995.11326 436.02517 -801.83626 -617.4803
983.92514 117.0938 -771.63887 -573.17845
970.35485 -171.93804 -736.84778 -512.55657
956.37618 -421.84193 -698.34254 -438.79468
944.38519 -627.16181 -655.32162 -355.55558
936.54384 -786.32691 -605.45065 -266.75155
934.13199 -901.40371 -545.39396 -176.33503
937.14763 -977.46774 -471.42889 -88.128819
944.3136 -1021.6516 -380.22001 -5.7338843
953.50397 -1041.9241 -269.56702 67.369612
962.45332 -1045.5669 -138.97258 127.61857
969.49215 -1037.7911 10.087733 171.41535
974.02778 -1021.0121 174.09787 195.74741
976.58075 -994.95179 347.93387 199.36964
978.36584 -957.71797 525.543 183.84464
980.6126 -907.08741 700.87439 154.02976
983.92571 -841.77099 868.46733 117.50157
987.95941 -762.04792 1023.7159 83.211205
991.54315 -669.72279 1162.9319 59.867189
993.20575 -567.64152 1282.8082 54.134919
991.88216 -459.10876 1379.9374 69.599911
987.48014 -347.58445 1450.5036 106.48639
981.04132 -236.60718 1490.4259 162.23947
974.42622 -129.98323 1495.9791 232.33734
969.66995 -31.921456 1464.5189 310.83373
968.28672 53.017352 1394.8794 390.80832
970.79463 120.3099 1287.4103 464.79632
976.62525 166.0754 1143.7834 525.45442
984.42279 188.02004 966.75445 566.47381
992.59124 186.25246 760.00868 583.60678
999.86903 164.12869 528.29502 575.2263
1005.7174 128.38203 277.69846 542.56467
1010.3924 88.575481 15.749873 489.01722
1014.7048 55.439728 -248.93182 419.24313
1019.591 38.91219 -507.2164 338.03021
1025.6701 46.199808 -750.30684 249.65204
1032.9487 80.434488 -970.65699 157.55315
1040.758 140.42428 -1162.4771 64.382595
1047.9188 221.48956 -1322.0311 -27.881353
1053.0656 316.8847 -1447.7211 -117.72271
1055.0306 419.19736 -1539.879 -203.9946
1053.1922 521.49782 -1600.4818 -285.82225
1047.6963 617.6183 -1632.5802 -362.33434
1039.4813 702.00974 -1639.6086 -432.28097
1030.0826 769.26783 -1624.358 -493.49232
1021.2558 813.9275 -1588.2919 -542.68439
1014.5194 830.69009 -1531.1032 -575.49577
1010.7425 815.0302 -1450.9309 -587.13723
1009.8936 763.93038 -1345.1316 -573.24352
1011.034 676.5177 -1211.5812 -530.8676
1012.5798 554.28702 -1049.7809 -459.24672
1012.7713 401.2179 -861.75526 -360.30508
1010.2038 223.54005 -652.03611 -238.51681
1004.2479 29.481025 -426.96265 -100.33824
995.23065 -171.27457 -193.77415 46.654565
984.32575 -368.30426 40.143953 194.42152
973.19265 -551.31561 267.40744 334.8561
963.4929 -710.83283 480.63321 459.6967
956.46093 -839.02412 672.40007 560.57373
952.67691 -930.32462 835.64211 629.1049
952.09531 -981.75393 964.30755 657.26046
954.26461 -992.70829 1054.3331 638.1117
958.60915 -964.60193 1104.5495 566.73692
964.63388 -900.4781 1117.2552 441.33454
971.97285 -804.83634 1098.2137 264.0981
980.29061 -683.38777 1055.6829 41.737349
989.11316 -543.06 999.03125 -214.45032
997.69169 -391.74619 937.09029 -489.237
1004.9874 -237.95989 876.93037 -764.80889
1009.8129 -90.244208 823.1284 -1022.4905
1011.1029 43.782958 777.73982 -1244.6548
1008.2318 158.24541 740.72565 -1416.5563
1001.2698 249.58203 710.87721 -1527.6851
991.08078 316.8097 686.81791 -1572.6302
979.21118 361.50617 667.87735 -1551.0811
967.57986 387.55145 654.30063 -1467.3549
958.05647 400.65976 647.02418 -1329.1964
952.05804 407.53426 646.82297 -1146.671
950.28017 414.71075 653.40833 -930.9669
952.62771 427.32667 664.64253 -693.43688
958.34075 448.16219 676.251 -445.05866
966.25436 477.12512 682.16923 -195.97128
975.10073 511.43053 675.52895 44.896885
983.77463 546.23414 649.90502 270.47788
991.50907 575.69255 600.47169 476.02395
997.9265 593.90478 524.79944 659.48542
1002.9698 595.91421 422.97289 821.38277
1006.752 578.23499 297.20429 964.2675
1009.3922 539.31907 151.1254 1091.6391
1010.9137 479.89497 -10.878835 1206.6398
1011.2459 402.99948 -184.15263 1310.7079
1010.3284 314.03647 -363.74807 1402.6482
1008.2622 220.17191 -544.38095 1478.3436
1005.4256 129.49312 -720.26143 1531.2235
1002.4915 49.734105 -885.25622 1553.3994
1000.3171 -13.035434 -1033.2644 1537.265
999.74217 -55.351992 -1158.9312 1477.1724
1001.3632 -76.72097 -1258.1452 1370.9484
1005.3562 -79.396303 -1328.3872 1220.816
1011.4018 -67.73661 -1368.663 1033.5082
1018.7276 -47.3752 -1379.0316 819.49644
1026.2516 -24.624073 -1360.0241 591.64338
1032.7747 -6.122369 -1311.8322 363.44294
1037.1689 1.7263411 -1233.9007 147.45498
1038.5326 -6.8294 -1124.8929 -46.13966
1036.3044 -36.193075 -983.4154 -210.5624
1030.3506 -88.758102 -809.00212 -342.84608
1021.0179 -164.27948 -603.19869 -443.57233
1009.1423 -259.7894 -370.22614 -516.26872
995.97769 -369.95963 -116.87218 -566.41476
983.01284 -487.99541 148.20034 -600.20972
971.67846 -606.60514 415.64635 -623.32213
963.01001 -718.80032 676.43799 -640.19649
957.38871 -818.2117 922.45276 -653.65449
954.46485 -899.07168 1146.545 -665.10171
953.29451 -956.03659 1342.1292 -674.82905
952.64179 -984.0763 1502.9319 -682.35939
951.35039 -978.82673 1622.9399 -686.68313
948.68122 -937.28782 1696.9262 -686.39729
944.53124 -858.80566 1721.4804 -679.95035
939.49473 -745.83015 1696.0145 -665.95877
934.76246 -604.11758 1623.3771 -643.71765
931.87073 -441.93942 1509.6635 -613.51027
932.33863 -268.8187 1363.3495 -576.67428
937.26684 -93.992868 1193.9468 -535.17373
947.00054 74.618845 1010.7595 -490.99431
960.95828 230.82082 822.00707 -445.36851
977.6813 370.03176 634.19695 -398.29498
995.08991 488.682 452.0381 -348.3752
1010.8732 583.57518 278.6752 -293.19115
1022.9013 651.66063 116.03394 -230.08503
1029.5529 690.30007 -34.861317 -157.24958
1029.9054 698.00463 -173.57444 -74.617367
1023.7957 674.97621 -300.12396 15.704832
1011.7891 623.20513 -414.69654 109.79156
995.09487 545.98159 -517.30403 203.01969
975.4361 446.96438 -607.49964 291.59735
954.87472 329.24495 -684.25314 373.81686
935.58088 194.80119 -745.99889 450.70156
919.55276 44.678934 -790.77911 525.43728
908.31954 -120.4224 -816.33576 602.0065
902.69292 -299.13683 -820.61651 683.2629
902.64002 -488.6736 -802.52523 769.19649
907.32351 -684.16286 -762.65665 856.06576
915.30594 -878.57308 -703.99818 936.63387
924.86656 -1063.1196 -632.16489 1001.3911
934.36338 -1228.0685 -555.14948 1040.4156
942.57 -1363.8524 -482.28236 1045.2332
948.93177 -1462.1929 -422.81881 1010.3493
953.68741 -1517.0711 -384.0924 934.162
957.80786 -1525.5286 -370.06979 819.29019
962.73267 -1487.8794 -380.49039 672.30588
