# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 50 ns, output_step = 1.0 fs
# Temperature = 1065.705630 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
c_flux1[1] c_flux1[2] c_flux1[3]
610.1711 309.58649 -370.77714
537.55158 319.71573 -83.164757
452.35595 312.86965 180.47025
354.44881 297.84686 412.52792
245.67318 283.13003 608.7148
129.92524 275.41333 768.07594
12.470383 278.76124 892.61502
-101.09039 294.43511 986.68577
-205.66088 321.15496 1056.3034
-297.42907 355.44205 1108.6485
-374.07015 392.29229 1151.3076
-434.54586 425.88827 1191.6225
-478.62979 450.26823 1235.5364
-506.04309 460.03045 1286.6307
-515.85383 450.91541 1345.397
-506.48389 420.46614 1409.1999
-476.45846 368.54256 1472.8042
-425.79178 297.48827 1529.7656
-357.21491 211.84732 1573.9716
-276.64866 117.50771 1601.2751
-192.62126 20.656743 1610.3415
-114.6921 -73.220451 1602.3679
-51.519926 -160.1918 1579.7959
-9.1222745 -238.02432 1544.5624
9.9235317 -306.29483 1496.7254
6.2767694 -366.11582 1434.1855
-17.363742 -419.73662 1353.3227
-57.772016 -469.83973 1250.5378
-112.05106 -518.93844 1124.0484
-177.73617 -568.69737 975.06035
-252.31153 -619.34601 807.62005
-332.45333 -669.2642 626.97589
-413.64543 -715.19784 437.19208
-490.18833 -752.91021 239.25153
-555.85526 -778.34941 30.900994
-605.08615 -788.49463 -191.8922
-634.17711 -781.62687 -432.33305
-641.90662 -756.9411 -690.35824
-629.59734 -713.374 -961.04917
-600.54645 -648.81607 -1234.6072
-559.12053 -559.77728 -1497.5191
-509.67904 -442.06651 -1734.5791
-455.54011 -292.35041 -1931.376
-398.28248 -110.03807 -2076.2809
-337.71077 100.94409 -2161.4272
-272.42533 331.51845 -2183.0151
-200.65779 568.26827 -2140.9209
-121.09809 795.38182 -2038.2268
-33.598149 997.23189 -1881.0583
60.248538 1160.6388 -1678.4217
156.72309 1276.6858 -1441.919
250.08059 1341.4621 -1184.6731
333.14042 1356.0294 -919.80643
398.23363 1325.5358 -658.62723
438.51337 1258.1644 -409.16744
449.11704 1163.6564 -175.55614
428.09918 1052.1451 41.805188
376.97051 933.11086 245.3415
300.81327 814.88793 438.81391
207.80714 704.46957 625.61201
107.89591 607.23376 806.92377
11.092242 526.37665 980.57322
-73.92887 462.36974 1141.1612
-140.62844 412.73582 1281.3237
-184.89149 372.28116 1393.737
-205.31521 333.74039 1472.973
-203.4243 289.26344 1516.7553
-183.66247 232.03545 1526.4905
-152.73261 158.10953 1506.7588
-118.94188 67.544592 1463.8627
-91.215991 -35.305575 1403.755
-77.908426 -142.76153 1330.2137
-85.308306 -245.4337 1244.2414
-116.09951 -334.36 1144.7024
-168.45472 -402.86824 1029.8268
-236.03341 -447.66278 898.7943
-308.84422 -469.07396 752.94893
-374.78062 -470.55623 596.01856
-421.28889 -457.65395 433.4774
-437.05441 -437.02661 271.25851
-413.25531 -415.36068 114.48801
-344.55463 -398.44059 -33.190353
-229.76342 -390.1665 -169.65397
-72.115269 -391.76828 -293.72434
120.8007 -401.67423 -404.48383
337.80126 -415.90632 -500.78727
565.31044 -428.81688 -580.96854
788.98767 -433.91891 -643.05809
995.23686 -424.60636 -685.11134
1172.6702 -395.10717 -705.94279
1313.0098 -341.17542 -705.7525
1411.5357 -260.63714 -686.4624
1466.9838 -153.70851 -651.47287
1481.3153 -23.056537 -604.97663
1459.2515 126.33971 -551.19233
1407.6273 288.01705 -493.98222
1334.4595 455.14057 -436.8056
1247.8 621.83838 -382.78235
1154.6947 783.97516 -334.75461
1060.4467 939.15837 -295.20648
968.52256 1086.0136 -265.82646
881.0196 1223.0307 -246.75752
799.47793 1347.3681 -235.65706
725.6369 1454.3672 -227.30886
661.25726 1538.0694 -214.28594
607.43695 1592.5704 -189.01763
563.35158 1613.925 -146.03208
525.7016 1601.5361 -83.689187
489.09325 1558.4383 -4.6094358
447.29836 1490.3124 84.909742
395.12455 1403.4945 176.27049
330.1429 1303.0681 260.45983
253.54742 1191.3188 329.71034
169.72359 1067.4061 378.42482
85.00141 927.86344 403.2038
5.9644162 767.95841 402.21235
-61.826448 583.41241 374.56455
-114.23841 372.01331 320.17227
-148.37608 134.84278 240.1397
-161.85228 -123.2327 137.45648
-152.4619 -393.67036 17.519174
-118.38933 -665.27125 -111.87095
-58.888175 -925.82775 -241.35537
24.704861 -1163.8996 -361.36008
128.23857 -1370.1358 -463.3934
244.65722 -1538.108 -541.09479
364.5654 -1664.5121 -590.53032
477.52841 -1748.8342 -610.05747
573.43841 -1792.6408 -599.57488
643.68409 -1798.9091 -559.66558
681.89885 -1771.4907 -491.04808
684.51701 -1714.8991 -394.70841
650.98761 -1634.2281 -272.54207
583.68017 -1535.0539 -128.24038
487.70438 -1423.1473 32.411914
370.52742 -1303.9563 202.01455
241.53305 -1181.9784 372.60598
111.46365 -1060.0945 536.97998
-8.6032117 -939.34034 689.48407
-108.59219 -818.95352 826.47046
-181.08105 -696.9403 946.11778
-222.56117 -570.82472 1047.7738
-234.07433 -438.48171 1131.2578
-221.22002 -298.95691 1196.1898
-193.46324 -153.0794 1241.9013
-162.89935 -3.8207527 1267.7738
-142.18821 143.77844 1273.579
-142.14559 283.0763 1259.7241
-169.37459 406.77904 1227.1725
-224.59611 508.0762 1177.0438
-302.4693 581.72433 1110.1255
-392.4394 624.98967 1026.5172
-480.96277 637.99869 925.48774
-553.92468 623.65734 805.80019
-599.30252 586.80982 666.26907
-609.23963 532.86663 506.39994
-581.13484 466.67089 327.18731
-517.81608 391.5879 131.6549
-426.65022 309.58911 -74.596673
-318.13638 221.57642 -283.39391
-204.02609 128.13079 -484.38459
-95.710473 30.176165 -665.99866
-2.8005184 -70.413542 -816.83489
67.846508 -170.19747 -927.4313
112.45206 -264.14502 -991.98192
130.29046 -346.00104 -1009.3977
123.42935 -409.25686 -983.54821
96.679117 -448.35358 -922.17369
57.385648 -459.79716 -835.16267
14.913131 -442.96042 -732.61258
-20.418822 -400.40562 -623.17399
-39.102193 -337.32311 -512.82516
-34.399491 -260.24572 -404.52374
-3.7840611 -175.78214 -298.64357
50.426657 -89.659396 -194.02471
121.77829 -6.3445476 -89.217068
201.55723 70.874846 16.64899
281.27113 139.33711 123.34925
354.74212 196.57972 229.54239
419.09857 240.05542 332.71159
474.29164 267.33159 429.57613
521.73046 276.40932 516.45641
562.5301 265.96481 589.41861
596.34254 235.24093 644.6285
620.89735 183.98483 678.55
632.57687 112.40227 688.50086
627.49879 21.742568 673.02878
602.60483 -85.0776 632.43185
556.18289 -202.76831 568.82691
487.56306 -323.27324 486.00172
396.39629 -435.98135 388.92282
281.96607 -528.72569 282.98699
143.05718 -589.476 173.16406
-21.352771 -608.22478 63.290049
-210.84739 -578.65113 -44.194395
-422.30705 -498.94171 -147.93506
-649.14414 -371.94042 -246.85421
-881.55762 -204.24775 -339.15727
-1107.5857 -5.0920936 -421.51824
-1314.8463 215.01642 -488.82815
-1492.3859 445.38232 -534.7509
-1632.0087 675.97286 -552.75475
-1728.6097 898.01566 -537.39262
-1779.6362 1104.4305 -485.72795
-1784.1133 1290.0281 -398.26272
-1742.0804 1451.463 -279.41377
-1654.5797 1586.7099 -137.29853
-1524.2975 1694.5865 17.088364
-1356.2199 1774.2034 170.95213
-1157.5358 1824.6444 311.10542
-937.03934 1844.7279 425.35496
-703.90627 1833.1412 504.00915
-466.53859 1788.6223 540.93224
-231.91197 1710.3118 534.31833
-5.6585401 1597.9306 486.72655
207.31386 1451.8915 404.47049
402.00889 1273.2331 296.41346
572.66495 1063.5592 172.88057
712.78609 825.12961 44.513431
815.85358 561.18919 -78.399793
876.66475 276.46144 -186.25896
892.71269 -22.409158 -270.38995
865.08352 -326.57163 -323.20374
798.62556 -625.44313 -338.81776
701.34573 -907.58105 -313.87593
583.14053 -1161.9244 -248.35018
454.41115 -1379.0937 -146.21257
324.58236 -1552.4047 -15.558189
201.09263 -1678.3718 131.99316
88.788404 -1756.707 282.81295
-10.171522 -1789.7825 423.53243
-95.923512 -1781.7188 543.20643
-169.8763 -1737.6044 635.11667
-233.55138 -1663.0527 697.09495
-287.33004 -1563.9861 730.90544
-329.73103 -1446.2374 740.69346
-357.35884 -1315.3003 731.40473
-365.6097 -1175.876 707.38483
-349.96644 -1031.7684 671.63414
-307.33169 -886.04189 625.87276
-237.37211 -741.21949 570.93293
-143.22741 -599.28311 507.07745
-31.609346 -461.40091 434.35977
87.974651 -327.63607 352.81862
204.71504 -196.85239 262.42663
308.08509 -67.06951 162.78052
389.15374 63.659793 52.933021
441.29572 196.08088 -68.667325
460.4391 328.51895 -203.62555
445.13697 456.10476 -352.84409
396.76965 570.8443 -515.81465
319.89425 662.86668 -689.70805
222.40783 722.46398 -868.8847
114.98927 742.25574 -1044.5962
9.8464449 718.86465 -1205.4612
-81.000376 653.37151 -1338.9146
-147.34746 550.84625 -1433.316
-182.20137 419.04256 -1480.1757
-182.57998 267.06424 -1475.7537
-149.64949 104.0944 -1421.5103
-88.031619 -61.327402 -1323.347
-4.8479431 -221.71871 -1189.9985
91.27638 -370.75413 -1030.9969
190.80226 -503.30798 -855.03431
283.80493 -615.55834 -669.24636
360.50655 -705.19629 -479.47432
412.11221 -771.75531 -290.90031
431.94321 -816.49801 -108.6818
416.6309 -842.21701 62.04841
366.92213 -852.57584 216.63568
287.77288 -851.52347 351.5241
187.42938 -842.7339 464.68034
75.84398 -829.30629 555.37315
-37.144762 -813.41015 623.64943
-143.3168 -796.1242 669.4079
-237.09922 -777.27801 691.67858
-315.8496 -755.34687 688.34093
-379.59679 -727.33952 656.38147
-430.31031 -688.87587 592.94644
-471.02902 -634.61966 496.30436
-505.13196 -559.10645 366.83216
-535.65997 -457.9691 207.58605
-564.58775 -328.93957 24.369789
-592.32182 -172.95015 -174.6061
-617.38491 5.4512742 -379.41539
-636.71972 198.1779 -579.40559
-646.30134 394.63606 -764.0065
-642.04296 583.2282 -923.64166
-620.41101 753.0957 -1050.6447
-578.81195 895.41404 -1139.8148
-515.69349 1004.1546 -1188.8509
-430.58423 1076.1624 -1198.233
-323.85883 1110.8224 -1170.6974
-196.37797 1109.6875 -1110.679
-49.228156 1076.1556 -1023.6521
116.39482 1015.2345 -915.46055
299.12279 933.12985 -791.92818
497.08887 836.68178 -658.45482
707.23865 732.4967 -519.98849
924.49781 626.16679 -380.93426
1141.1214 521.87541 -244.95223
1346.5603 422.34804 -114.85117
1528.2039 329.35838 7.1513365
1672.719 244.121 119.1967
1767.799 167.7799 219.47374
1803.8302 101.50336 306.1863
1775.219 46.553942 377.70683
1681.0886 4.2637532 432.90744
1525.1271 -24.046873 471.26126
1314.9206 -37.282234 493.04878
1060.9557 -34.815088 499.36282
775.28218 -16.882418 492.08677
470.34722 14.864057 473.78107
157.70546 57.005687 447.26251
-152.85389 103.96833 415.19653
-453.89952 148.11778 379.37475
-740.3243 180.03293 340.08502
-1008.619 189.45188 295.97556
-1255.8704 166.68811 244.49717
-1478.7174 104.37962 183.06284
-1672.7455 -0.74874684 110.49035
-1832.3206 -146.55873 28.292721
-1951.0284 -325.43038 -58.972702
-2022.4389 -525.11921 -144.59401
-2041.0304 -730.86519 -221.47926
-2003.0137 -927.69104 -284.29817
-1906.8807 -1102.5584 -330.82976
-1753.9117 -1245.7294 -362.24475
-1548.3089 -1351.1355 -382.14596
-1297.3201 -1415.6187 -395.06562
-1011.1395 -1437.8182 -404.71392
-702.55141 -1417.3952 -412.80875
-386.17759 -1354.7575 -418.62439
-77.023109 -1251.1981 -419.42684
211.59546 -1109.3331 -411.81037
469.70757 -933.41898 -393.28993
691.57239 -729.51149 -363.56303
875.40305 -505.08978 -325.20035
1022.2613 -268.30926 -283.34496
1134.5697 -27.072614 -244.48304
1214.5922 211.68438 -214.99541
1263.5162 442.41962 -199.57558
1281.5449 660.91673 -200.46632
1268.6228 863.854 -217.48924
1225.681 1048.3473 -248.60667
1155.1953 1211.6009 -290.97376
1061.2674 1350.3997 -341.79052
949.1439 1461.0523 -398.72799
824.63488 1539.292 -459.72424
693.44876 1580.6973 -522.28768
560.77974 1581.2744 -582.79324
431.01598 1538.5021 -636.43682
307.58814 1451.9869 -677.56409
192.72526 1323.8389 -700.6635
87.218814 1158.5427 -701.30846
-9.9834963 962.2938 -676.84818
-101.78638 742.17521 -626.69864
-192.59001 505.3906 -552.34875
-287.43324 258.88652 -456.91647
-390.7876 9.3599676 -344.59247
-505.48037 -236.3648 -220.04987
-632.02171 -471.15772 -87.850278
-768.44616 -687.5932 47.917949
-910.47378 -878.34847 183.65724
-1052.1492 -1036.5514 316.10961
-1186.5355 -1156.0296 441.80757
-1306.6747 -1231.4017 556.57629
-1406.4747 -1258.3203 654.73097
-1481.449 -1233.8892 728.97704
-1529.1939 -1157.1689 771.11114
-1549.3829 -1030.0401 773.74486
-1543.382 -857.80199 732.43357
-1513.617 -649.506 647.40487
-1462.7296 -417.37819 523.95355
-1393.1217 -175.54511 371.62035
-1306.7921 61.707853 202.49855
-1205.3812 281.59265 29.174411
-1090.284 474.02565 -137.00273
-962.47635 631.90886 -287.03185
-822.1455 750.81544 -414.61372
-668.29778 828.0816 -515.67834
-498.81453 862.33429 -587.625
-311.1528 853.46396 -628.83382
-103.5978 802.98022 -639.13445
123.22033 714.45673 -620.83988
365.21185 593.67954 -579.80224
614.64674 448.39311 -525.51144
861.09477 287.49992 -469.75783
1093.4376 120.07504 -424.06435
1301.6284 -45.589017 -396.72793
1477.8016 -202.45304 -390.58505
1616.2917 -345.04728 -402.25022
1713.2398 -469.57539 -422.8486
1765.9715 -574.26915 -440.17363
1772.6194 -659.48217 -442.51554
1732.0144 -727.69358 -422.91098
1643.7365 -782.81465 -382.06671
1508.4177 -829.35099 -328.45275
1328.2314 -871.0689 -275.97527
1107.5788 -910.0577 -240.56115
853.42958 -945.90568 -236.39959
575.25949 -975.61891 -272.71212
284.28437 -994.01427 -351.77496
-7.6386296 -994.54967 -468.59138
-289.22243 -970.50107 -611.7998
-550.72815 -916.40633 -765.70569
-784.39117 -829.49932 -912.38922
-984.17273 -711.07043 -1033.489
-1145.2015 -567.2477 -1111.5335
-1263.3881 -408.78861 -1130.7883
-1335.5617 -249.75085 -1078.5437
-1360.2174 -105.2906 -946.91478
-1338.2566 11.070079 -734.98279
-1273.1689 89.906676 -450.04988
-1170.4007 127.27592 -107.52988
-1036.2211 124.85991 270.81617
-876.73339 88.717515 659.72503
-697.15777 27.276909 1033.9501
-501.87681 -51.019861 1371.4055
-295.08428 -139.77717 1654.9265
-81.951263 -235.77755 1872.2163
130.3488 -338.64396 2014.9509
332.59769 -448.56241 2078.7649
514.36799 -562.90014 2063.9596
665.4048 -674.02281 1975.8827
776.82422 -769.59486 1824.1904
841.64128 -835.03592 1621.5378
855.08871 -856.7138 1382.6971
814.82713 -825.13409 1123.3055
721.18207 -737.94502 857.87648
577.52023 -601.32134 597.74547
390.45033 -428.71678 350.46955
169.91485 -237.03656 120.6366
-71.344258 -42.432057 -88.591619
-318.54823 142.92754 -274.26764
-556.32148 312.31511 -433.16106
-770.15405 463.9946 -561.9783
-947.62642 599.77955 -657.84315
-1079.3381 722.71838 -718.82339
-1159.0604 834.96464 -744.42497
-1183.5592 936.17397 -735.66667
-1152.4724 1023.0235 -694.74227
-1068.5547 1089.7123 -624.53284
-938.00058 1129.2694 -527.9317
-770.39986 1135.0977 -407.61471
-578.03544 1102.1971 -266.24114
-374.28042 1028.0143 -107.01433
-171.62369 912.72928 65.790138
20.08596 759.41207 246.96794
194.89967 573.96518 431.03569
351.1971 364.89898 613.28222
490.84531 142.67281 790.51605
617.48643 -81.362234 961.06467
734.61502 -296.0011 1123.9132
844.17836 -491.4512 1277.3305
945.83459 -660.01353 1417.545
1037.0412 -796.58956 1538.0115
1113.5987 -898.46022 1629.8693
1170.5039 -965.11874 1683.394
1202.8787 -997.91521 1690.1229
1206.6239 -999.80754 1644.9974
1179.051 -975.10949 1548.0078
1118.8543 -928.87108 1404.765
1025.9048 -866.16129 1225.8594
900.94746 -791.19579 1024.836
745.77207 -706.58647 815.48566
563.67604 -613.16227 609.23716
360.00144 -510.09816 413.6646
142.19754 -395.66099 232.48076
-80.604746 -268.42954 66.811278
-298.3948 -128.46697 -82.396302
-501.17142 21.824864 -212.07351
-680.06833 177.5716 -315.41698
-828.22432 331.92211 -382.11592
-941.58679 476.8085 -401.11324
-1019.2822 603.74611 -364.77518
-1063.1111 704.58215 -272.2901
-1076.5003 772.3803 -130.64528
-1063.2785 802.28065 46.898592
-1026.7621 791.97803 243.45078
-969.36494 741.93116 441.42014
-892.42855 655.22006 625.39593
-795.99845 537.39313 784.45423
-679.1679 396.03325 912.72962
-540.66097 240.2306 1008.3222
-379.38065 79.739009 1071.2556
-195.00603 -75.932108 1102.0689
11.36972 -218.3504 1100.9796
236.33895 -340.89194 1067.7854
473.25007 -439.10762 1002.2497
711.88355 -510.74676 905.07287
939.00325 -555.46653 778.86502
1139.9975 -574.59089 628.79658
1300.8663 -570.77446 462.65369
1410.391 -547.60258 290.00844
1461.7444 -509.23892 120.57618
1453.1351 -459.83456 -37.735786
1387.4636 -403.05837 -180.59005
1270.9115 -341.83561 -307.98609
1111.5456 -278.28378 -423.69783
918.04645 -213.73971 -533.35901
699.21773 -148.88224 -641.80762
463.86028 -84.051276 -750.59026
221.07432 -19.643273 -856.544
-19.658275 43.647461 -952.03766
-248.61805 104.55302 -1026.9452
-456.31903 161.39049 -1071.417
-634.51768 212.38477 -1078.454
-777.08243 256.26278 -1045.3045
-880.44605 292.68119 -973.49637
-943.31361 322.66343 -867.71112
-965.91439 348.4034 -734.34298
-949.15146 372.79152 -580.25884
-894.17051 398.33989 -412.14942
-802.37794 426.61062 -236.37635
-676.0344 457.85553 -59.47557
-519.32085 491.33824 111.56761
-339.2123 526.12472 269.29465
-145.79641 561.80941 406.61762
48.641414 598.81464 518.04048
231.32106 638.06624 600.34169
391.05115 680.12175 652.66413
520.01579 724.38444 675.70148
614.85165 768.42684 670.75494
676.90005 808.20471 638.87356
711.22102 838.73551 580.40028
724.79143 855.13609 494.92823
724.27249 853.5479 381.84203
714.3363 831.48276 241.36265
696.77889 787.91473 75.866271
670.68114 722.85752 -108.9577
633.27207 637.0972 -303.85672
580.98983 532.10341 -496.67591
510.4635 409.98 -673.86366
419.0902 273.65302 -822.29121
305.50438 126.99262 -931.4115
169.89324 -25.389566 -994.954
14.334295 -178.36752 -1011.9137
-157.01588 -327.11262 -986.21729
-337.73556 -467.74542 -925.21379
-519.34212 -597.96905 -837.62346
-691.80512 -717.15308 -731.46992
-844.39958 -826.14779 -612.74883
-966.86559 -926.58051 -485.14296
-1050.712 -1020.1603 -350.56687
-1090.2195 -1107.9553 -210.51223
-1083.2417 -1189.873 -67.285991
-1031.4663 -1264.3684 75.250345
-940.15789 -1328.2193 212.04272
-817.38583 -1376.514 338.1248
-673.02501 -1403.0062 450.02357
-517.6313 -1401.0269 546.76606
-361.29031 -1364.593 629.87481
-212.75903 -1289.6571 702.45859
-78.833306 -1175.0285 767.81039
35.968765 -1022.9047 828.00957
129.47114 -838.65966 883.14451
201.60319 -630.07477 931.13299
253.87203 -406.19833 968.15083
288.74608 -176.27298 989.4215
309.00019 51.318856 990.05332
317.21886 269.55888 965.79959
315.6657 473.10505 913.66529
306.46528 658.24937 832.29394
291.60359 822.58432 722.18148
272.92621 964.59651 585.55693
251.97891 1083.1952 426.14608
229.8519 1177.4634 248.74649
207.18516 1246.5399 58.953253
184.37385 1289.6807 -137.19958
161.84243 1306.5037 -333.64066
140.31022 1297.3552 -524.52137
120.91141 1263.4902 -704.5248
105.12493 1207.0287 -869.20837
94.364073 1130.3444 -1015.1686
89.441925 1035.2324 -1140.0772
90.025922 922.30411 -1242.434
94.4453 791.01873 -1321.1186
99.842097 640.42972 -1374.9747
102.80658 470.53685 -1402.5934
100.28503 283.65172 -1402.4537
90.191503 85.148493 -1373.4604
71.542984 -116.80768 -1315.678
44.069637 -312.6512 -1231.044
7.3172299 -493.34881 -1123.6013
-40.234209 -652.18693 -999.18629
-101.73845 -785.51214 -864.43029
-181.67384 -892.41947 -725.56451
-284.88256 -973.54018 -587.36929
-414.97462 -1029.6544 -452.44814
-572.62331 -1060.8974 -321.34892
-754.28844 -1066.8722 -193.27619
-951.92898 -1047.4826 -67.302926
-1154.0258 -1004.1673 56.67433
-1347.3064 -940.61397 177.22206
-1518.6876 -862.68822 291.3358
-1656.793 -777.266 395.07232
-1752.7711 -690.64169 484.50712
-1800.6112 -607.18793 556.86515
-1797.1686 -528.78614 611.19751
-1741.9724 -455.30792 648.58521
-1637.0762 -385.6264 671.71291
-1486.9915 -318.69871 684.16201
-1298.5204 -254.16177 689.65769
-1080.514 -192.35639 691.57733
-843.19852 -133.53794 692.87404
-597.32588 -77.031374 695.96778
-352.98597 -20.70447 702.95139
-118.7541 38.541655 715.55478
99.009885 103.79689 734.96895
296.23916 176.79768 761.49994
470.88969 256.95399 794.05863
622.3104 341.11037 830.00623
750.46995 424.15925 865.07367
855.05851 500.28724 894.1015
934.81343 564.3923 911.73125
987.16591 612.97152 913.09949
1008.447 644.59693 894.19439
994.75021 659.65582 852.04444
943.42817 659.60694 784.78361
854.48128 646.16014 691.73337
731.53759 620.75898 573.58837
581.7485 584.52738 432.63391
414.70975 538.56879 272.85855
240.6863 484.37629 99.921807
68.807092 423.87974 -79.275446
-93.932024 359.18558 -257.4925
-242.6665 292.30802 -428.60462
-373.76587 225.03318 -589.13987
-483.80852 159.29148 -739.25797
-569.02678 97.665421 -882.36252
-625.73158 43.805697 -1023.4304
-651.34733 2.4620214 -1166.8713
-645.74635 -21.219146 -1314.2178
-612.10254 -22.83748 -1462.5629
-556.69352 -0.063311569 -1604.2257
-487.67493 46.311427 -1727.8337
-413.20075 112.21795 -1820.5886
-339.68037 191.10958 -1871.0079
-271.04951 275.46502 -1871.2589
-208.92378 358.35493 -1818.4668
-153.43468 434.4138 -1715.0161
-104.12127 499.92346 -1567.8764
-60.772858 552.46194 -1387.2822
-23.787209 590.17746 -1185.073
5.7148271 611.67928 -973.06781
26.110098 616.20449 -761.77919
35.560052 604.32696 -559.60748
32.212444 578.54765 -372.53876
14.304279 543.38928 -204.24285
